date (:DateTime),GPP (μmol / m^2 / s),Tair (K),RH,Pressure (kPa),wind_speed (m / s),SWdn (W / m^2),SWup (W / m^2),LWdn (W / m^2),LWup (W / m^2)
2015-09-23T12:15:00,-0.963,291.01,0.1398,87.23,4.34,773.83,72.403,275.77,417.37
2015-09-23T12:45:00,-4.438,291.33,0.15310000000000001,87.22,4.23,752.6,70.107,277.67,418.93
2015-09-23T13:15:00,-3.744,291.57,0.1784,87.21,5.53,717.33,69.453,277.8,416.23
2015-09-23T13:45:00,-2.708,291.51,0.2095,87.2,5.78,666.23,67.757,280.33,416.17
2015-09-23T14:15:00,-1.477,291.42,0.2279,87.19,6.54,604.43,65.043,281.8,414.93
2015-09-23T14:45:00,-1.458,291.62,0.2359,87.18,5.85,531.6,60.263,281.63,413.87
2015-09-23T15:15:00,-1.004,291.66,0.2389,87.18,5.83,448.27,55.207,279.67,412.03
2015-09-23T15:45:00,0.276,291.38,0.2446,87.18,5.17,326.67,43.213,279.77,407.77
2015-09-23T16:15:00,-0.48,291.04,0.259,87.18,5.35,271.23,41.28,280.3,404.7
2015-09-23T16:45:00,0.31,290.63,0.28,87.2,4.27,165.3,31.413,283.27,400.1
2015-09-23T17:15:00,1.814,290.04,0.30579999999999996,87.2,3.99,64.217,12.351,307.23,396.2
2015-09-23T17:45:00,5.455,289.27,0.3372,87.19,4.54,7.597,1.6823,305.57,390.83
2015-09-23T18:15:00,8.174,288.58,0.3677,87.21,4.19,0,0,307.97,387
2015-09-23T18:45:00,5.464,288.19,0.38780000000000003,87.23,3.8,0,0,311.9,385.07
2015-09-23T19:15:00,3.176,287.78,0.4069,87.27,2.37,0,0,293.1,381.4
2015-09-23T19:45:00,6.082,287.27,0.4279,87.27,2.14,0,0,275.93,376.6
2015-09-23T20:15:00,4.619,287.4,0.4097,87.28,2.31,0,0,274.53,372.6
2015-09-23T20:45:00,5.359,287.16,0.39549999999999996,87.31,1.51,0,0,273.07,365.7
2015-09-23T21:15:00,6.099,287.08,0.3897,87.31,0.94,0,0,279.33,363.17
2015-09-23T21:45:00,4.26,286.43,0.425,87.32,2.34,0,0,277.73,362.73
2015-09-23T22:15:00,4.229,285.86,0.4828,87.33,2.59,0,0,280.63,360.97
2015-09-23T22:45:00,4.191,285.96,0.4999,87.34,2.78,0,0,282.23,359.47
2015-09-23T23:15:00,4.169,286.03,0.5072,87.34,2.49,0,0,280.3,358.67
2015-09-23T23:45:00,4.145,285.96,0.5102,87.33,2.2,0,0,289.1,357.77
2015-09-24T00:15:00,4.127,286.62,0.40619999999999995,87.31,2.04,0,0,301.67,358.57
2015-09-24T00:45:00,4.096,286.77,0.3782,87.3,1.88,0,0,288.3,357.7
2015-09-24T01:15:00,4.07,286.6,0.39740000000000003,87.32,1.27,0,0,279.43,354.27
2015-09-24T01:45:00,4.057,286.74,0.3933,87.29,0.79,0,0,275.9,352.6
2015-09-24T02:15:00,4.044,286.99,0.38670000000000004,87.28,0.88,0,0,276.1,351.97
2015-09-24T02:45:00,4.022,286.63,0.3917,87.27,0.27,0,0,281.67,351.37
2015-09-24T03:15:00,0.878,286.62,0.35869999999999996,87.25,0.42,0,0,278.83,351.07
2015-09-24T03:45:00,0.418,286.12,0.3881,87.24,0.59,0,0,278.5,350.97
2015-09-24T04:15:00,0.573,285.74,0.41490000000000005,87.23,0.46,0,0,282.43,350.37
2015-09-24T04:45:00,0.727,285.7,0.4213,87.23,1.46,0,0,301.03,352.27
2015-09-24T05:15:00,0.015,285.44,0.4266,87.23,1.73,0,0,298.23,353.23
2015-09-24T05:45:00,0.769,285.03,0.4274,87.24,1.99,0,0,309.5,355.13
2015-09-24T06:15:00,1.734,284.94,0.4385,87.25,1.94,9.7857,2.541,310.37,354.67
2015-09-24T06:45:00,-0.799,284.56,0.46659999999999996,87.26,2.47,36.397,5.1423,314.8,358.1
2015-09-24T07:15:00,-5.447,284.59,0.4706,87.26,2.74,59.183,7.545,324.1,363.57
2015-09-24T07:45:00,-3.431,286.16,0.3968,87.24,2.8,63.31,8.5073,332.47,368.8
2015-09-24T08:15:00,-3.028,286.61,0.35159999999999997,87.24,2.13,84.237,9.9667,332.33,371.9
2015-09-24T08:45:00,-7.576,286.81,0.3503,87.26,1.41,138.53,15.62,332.57,376.37
2015-09-24T09:15:00,-9.672,287.27,0.35450000000000004,87.28,1.64,167.83,18.53,335.7,384.77
2015-09-24T09:45:00,-9.98,287.67,0.36700000000000005,87.3,1.95,250.4,27.23,329.17,389.03
2015-09-24T10:15:00,-10.893,289.42,0.3155,87.3,2.97,239.6,26.353,332.43,397.17
2015-09-24T10:45:00,-8.352,290.38,0.2942,87.29,3.6,436.77,45.97,325.33,405.63
2015-09-24T11:15:00,-9.971,291.25,0.2707,87.28,3.48,481,47.697,321.13,413.47
2015-09-24T11:45:00,-10.382,292.25,0.2404,87.26,4.45,774.37,75.26,298.77,421.83
2015-09-24T12:15:00,-5.677,293.37,0.2168,87.24,4.27,772.2,73.247,300.03,430.07
2015-09-24T12:45:00,-3.967,294.18,0.21050000000000002,87.22,3.94,745.5,69.383,295.77,433.5
2015-09-24T13:15:00,-2.994,294.88,0.19690000000000002,87.21,4.55,725.43,69.16,301.3,435.53
2015-09-24T13:45:00,-0.298,294.75,0.196,87.21,4.76,659.77,65.973,299.97,435.13
2015-09-24T14:15:00,-0.049,294.73,0.19920000000000002,87.21,5.09,606.9,63.86,301.73,434
2015-09-24T14:45:00,-0.953,294.66,0.2087,87.2,4.42,531.37,58.75,300.47,431.8
2015-09-24T15:15:00,-0.698,294.43,0.2146,87.2,4.2,415.13,48.503,299.23,428.03
2015-09-24T15:45:00,1.314,293.74,0.22699999999999998,87.18,2.12,229.2,29.59,297.13,419.67
2015-09-24T16:15:00,1.029,294.37,0.22149999999999997,87.17,2.71,241,36.153,298.9,422.17
2015-09-24T16:45:00,1.271,294.43,0.21600000000000003,87.17,1.6,157.37,30.967,298.03,418.23
2015-09-24T17:15:00,4.881,293.88,0.22920000000000001,87.17,2,64.007,18.433,294.7,410.73
2015-09-24T17:45:00,6.022,292.54,0.2805,87.16,1.44,5.3037,1.7763,293.87,402.2
2015-09-24T18:15:00,5.453,291.54,0.31620000000000004,87.15,1.26,0,0,291.07,393.93
2015-09-24T18:45:00,2.561,291.01,0.33799999999999997,87.15,1.07,0,0,289.97,389.3
2015-09-24T19:15:00,4.471,291.28,0.3335,87.18,1.33,0,0,290.83,383.63
2015-09-24T19:45:00,4.446,291.75,0.2761,87.19,2.03,0,0,291.73,381.63
2015-09-24T20:15:00,4.41,291.29,0.2613,87.2,2.7,0,0,290.53,379.77
2015-09-24T20:45:00,4.374,290.69,0.26839999999999997,87.2,2.94,0,0,288.53,377.83
2015-09-24T21:15:00,4.338,290.51,0.28559999999999997,87.2,2.91,0,0,286.87,376.07
2015-09-24T21:45:00,4.309,290.35,0.2921,87.19,2.65,0,0,286.93,374.8
2015-09-24T22:15:00,4.277,290.25,0.2969,87.19,2.21,0,0,288.47,371.5
2015-09-24T22:45:00,4.255,289.94,0.3046,87.18,2.04,0,0,295.47,370.4
2015-09-24T23:15:00,4.231,289.5,0.31920000000000004,87.16,1.58,0,0,293,369.27
2015-09-24T23:45:00,4.209,289.48,0.3286,87.14,1.14,0,0,287.47,367.73
2015-09-25T00:15:00,4.193,289.48,0.3375,87.13,0.07,0,0,287.5,365.13
2015-09-25T00:45:00,4.169,289.3,0.34509999999999996,87.13,0,0,0,285.6,364.53
2015-09-25T01:15:00,4.149,289.25,0.3464,87.13,0.86,0,0,284.77,362.73
2015-09-25T01:45:00,4.127,288.8,0.3513,87.11,1.67,0,0,282.57,361.9
2015-09-25T02:15:00,4.105,288.17,0.3693,87.1,1.75,0,0,279.23,360.33
2015-09-25T02:45:00,4.081,287.68,0.4004,87.08,1.71,0,0,278.37,359.73
2015-09-25T03:15:00,4.061,287.65,0.4147,87.08,2.21,0,0,278.1,358.67
2015-09-25T03:45:00,4.041,287.77,0.4143,87.06,1.85,0,0,276.67,357.1
2015-09-25T04:15:00,4.026,288.06,0.3993,87.04,0.97,0,0,278.63,358.23
2015-09-25T04:45:00,4.006,288.36,0.384,87.05,1.16,0,0,277.57,358.2
2015-09-25T05:15:00,3.987,287.99,0.3901,87.05,1.84,0,0,276.4,357.97
2015-09-25T05:45:00,3.969,287.47,0.4006,87.05,2.06,0,0,276.53,358.47
2015-09-25T06:15:00,1.358,286.82,0.4182,87.07,1.64,33.582,11.005,274.83,355.8
2015-09-25T06:45:00,-1.913,286.69,0.4193,87.08,1.04,117.3,25.837,273.77,360.63
2015-09-25T07:15:00,-8.091,287.34,0.3995,87.08,0.83,213.27,35.48,274.9,369.43
2015-09-25T07:45:00,-8.528,287.81,0.37799999999999995,87.1,1.05,310.1,46.24,276.1,378.73
2015-09-25T08:15:00,-1.712,288.38,0.379,87.12,1.3,403.67,57.177,278.13,388.47
2015-09-25T08:45:00,-5.661,288.69,0.3705,87.14,1.83,493.17,60.53,281.4,395.13
2015-09-25T09:15:00,-7.681,289.69,0.3481,87.13,1.46,567.23,62.843,284.6,403.67
2015-09-25T09:45:00,-6.237,290.8,0.3274,87.12,1.48,628.37,64.157,288.87,411.63
2015-09-25T10:15:00,-7.156,291.56,0.3151,87.11,1.91,679.63,66.01,293,417.8
2015-09-25T10:45:00,-4.767,291.89,0.3006,87.1,2.62,719.07,67.663,295.33,421.4
2015-09-25T11:15:00,-0.374,292.24,0.2901,87.1,2.01,742,67.45,297.97,425.17
2015-09-25T11:45:00,-0.515,293.04,0.2728,87.1,2.17,753.97,67.277,303.2,429.9
2015-09-25T12:15:00,0.144,293.79,0.2586,87.08,2.5,754.6,68.85,306.03,435.53
2015-09-25T12:45:00,0.167,294.14,0.24850000000000003,87.06,3.08,674.13,61.173,313.83,437.43
2015-09-25T13:15:00,-1.459,294.19,0.23829999999999998,87.04,2.47,432.5,40.937,327.8,431.6
2015-09-25T13:45:00,1.237,293.98,0.239,87.02,2.32,194.63,19.027,337.43,423
2015-09-25T14:15:00,1.774,294.01,0.2433,87,1.83,175.97,19.26,352.43,421.73
2015-09-25T14:45:00,-3.177,294.62,0.2382,86.98,2.66,460.47,50.62,357.73,433.83
2015-09-25T15:15:00,-2.141,294.42,0.2583,86.99,2.45,161.63,17.177,319.03,421.8
2015-09-25T15:45:00,-0.119,293.52,0.2929,86.98,3.91,160.47,18.397,314.97,416
2015-09-25T16:15:00,2.854,292.2,0.34259999999999996,86.99,3.45,131.1,16.11,340.2,410.73
2015-09-25T16:45:00,0.616,292.09,0.3677,86.99,3.55,192.73,35.56,351.2,412.57
2015-09-25T17:15:00,1.629,291.13,0.3958,86.97,5.17,95.607,22.767,318.03,402.43
2015-09-25T17:45:00,8.077,290.14,0.4092,86.97,5.09,16.304,5.6493,301.83,394.47
2015-09-25T18:15:00,6.565,289.55,0.42479999999999996,86.96,5.62,0,0,295,390.7
2015-09-25T18:45:00,6.441,288.97,0.46140000000000003,86.97,4.54,0,0,296.8,389.07
2015-09-25T19:15:00,6.85,288.43,0.496,86.99,4.28,0,0,294.27,385.8
2015-09-25T19:45:00,6.806,288.32,0.4681,87.01,3.69,0,0,290.87,384.7
2015-09-25T20:15:00,3.079,287.66,0.5108,87.04,2.87,0,0,286.33,380.33
2015-09-25T20:45:00,5.302,287.28,0.5136,87.05,3.84,0,0,285.87,377.93
2015-09-25T21:15:00,3.189,287.02,0.511,87.06,4.37,0,0,285.4,376.57
2015-09-25T21:45:00,2.396,286.72,0.5337,87.07,4.01,0,0,283.77,377.1
2015-09-25T22:15:00,3.963,286.42,0.5468,87.06,4.64,0,0,279.67,374.43
2015-09-25T22:45:00,4.561,286.21,0.5549000000000001,87.05,5.72,0,0,283.03,373.3
2015-09-25T23:15:00,3.415,285.98,0.5444,87.07,5.8,0,0,281.4,372.73
2015-09-25T23:45:00,5.632,285.65,0.5646,87.08,6.4,0,0,279.47,371.3
2015-09-26T00:15:00,6.157,285.1,0.6275,87.09,6.08,0,0,277.67,369.3
2015-09-26T00:45:00,5.826,284.64,0.6777,87.1,4.69,0,0,275.9,366.47
2015-09-26T01:15:00,6.57,284.01,0.7395999999999999,87.1,4.07,0,0,275.23,363.27
2015-09-26T01:45:00,6.568,283.82,0.7651,87.1,3.77,0,0,274,362.4
2015-09-26T02:15:00,3.871,283.54,0.8024,87.11,4.33,0,0,274.5,361.07
2015-09-26T02:45:00,4.583,283.25,0.8223,87.13,4.33,0,0,280.73,359.37
2015-09-26T03:15:00,2.482,283.21,0.797,87.12,3.78,0,0,281.67,359.13
2015-09-26T03:45:00,1.608,283.15,0.7798,87.13,4.05,0,0,277.83,359.13
2015-09-26T04:15:00,1.458,283.04,0.7825,87.14,3.88,0,0,278,358.37
2015-09-26T04:45:00,3.688,282.84,0.8093,87.14,3.9,0,0,267.3,355.9
2015-09-26T05:15:00,2.75,282.71,0.8217,87.16,3.98,0,0,265.7,354.73
2015-09-26T05:45:00,4.401,282.62,0.8353,87.17,4.3,0,0,266.53,354.33
2015-09-26T06:15:00,3.245,282.77,0.8312999999999999,87.18,4.69,31.721,9.1407,264.2,355.1
2015-09-26T06:45:00,-2.973,283.26,0.805,87.19,5.84,117.43,24.713,264.47,358.77
2015-09-26T07:15:00,-8.916,283.75,0.7793000000000001,87.22,4.16,212.87,35.65,268.27,364.23
2015-09-26T07:45:00,-11.483,284.35,0.7369,87.23,4.18,314.7,48.643,270.4,369.2
2015-09-26T08:15:00,-15.249,284.9,0.7025,87.25,4.23,429.8,61.69,283.13,375.27
2015-09-26T08:45:00,-13.304,285.44,0.6886,87.27,4.34,492.9,60.923,295.17,380.47
2015-09-26T09:15:00,-6.267,285.37,0.6739,87.29,4.43,441.17,49.757,286.17,379.33
2015-09-26T09:45:00,-10.879,285.82,0.6282,87.3,4.3,675.57,72.33,298.3,386.57
2015-09-26T10:15:00,-13.033,286.12,0.5811,87.31,4.6,593.77,61.697,278.57,383.9
2015-09-26T10:45:00,-13.935,286.34,0.589,87.31,4.21,533.43,52.193,301.77,387.57
2015-09-26T11:15:00,-14.837,286.51,0.5793,87.31,3.66,698.6,67.053,301,392.13
2015-09-26T11:45:00,-13.742,287.05,0.5417000000000001,87.3,3.86,787.6,74.823,315.07,398.5
2015-09-26T12:15:00,-9.618,286.61,0.5522,87.29,4.42,702.07,66.25,300.67,394.53
2015-09-26T12:45:00,-6.41,286.2,0.5664,87.28,3.66,258.77,26.207,307.07,384.13
2015-09-26T13:15:00,-5.784,286.45,0.5451,87.26,3.54,355.87,36.407,305.93,386.73
2015-09-26T13:45:00,-8.544,286.87,0.5181,87.24,3.84,551.5,56.35,296.87,391.73
2015-09-26T14:15:00,-8.087,286.79,0.5189,87.23,4.36,509.03,53.26,283.83,390.5
2015-09-26T14:45:00,-7.092,286.54,0.5285,87.23,3.82,455.4,51.577,276.83,387.47
2015-09-26T15:15:00,-6.697,286.11,0.5392,87.22,3.69,329.83,36.907,277.33,383.1
2015-09-26T15:45:00,-0.695,285.5,0.5588000000000001,87.21,3.11,208.17,25.713,275.8,376.83
2015-09-26T16:15:00,-2.982,285.37,0.5524,87.22,3.5,220.4,33.443,277.13,376
2015-09-26T16:45:00,-1.822,284.94,0.5626,87.22,3.77,148.87,31.29,267.43,371.77
2015-09-26T17:15:00,0.775,284.4,0.5816,87.21,4.02,68.59,22.907,265.67,367.93
2015-09-26T17:45:00,3.19,283.71,0.6157,87.22,3.07,8.5917,4.4773,264.2,362.87
2015-09-26T18:15:00,3.814,282.95,0.6547,87.24,1.69,0,0,263.17,358.13
2015-09-26T18:45:00,4.437,282.41,0.679,87.23,3.58,0,0,257.73,355.43
2015-09-26T19:15:00,4.576,282.17,0.6801999999999999,87.27,2.21,0,0,255.03,352.67
2015-09-26T19:45:00,4.715,281.68,0.687,87.29,1.6,0,0,254.1,348.87
2015-09-26T20:15:00,4.249,281.85,0.6757,87.3,1.31,0,0,251.9,345.17
2015-09-26T20:45:00,4.222,281.45,0.6901999999999999,87.29,1.85,0,0,251.7,338.97
2015-09-26T21:15:00,4.193,280.23,0.7338,87.29,1.51,0,0,248.63,335.77
2015-09-26T21:45:00,4.158,279.31,0.6714,87.29,1.91,0,0,244.5,330.7
2015-09-26T22:15:00,4.122,279.33,0.6156,87.3,2,0,0,243.87,328.13
2015-09-26T22:45:00,4.085,279.34,0.6346,87.29,1.77,0,0,244.33,325.87
2015-09-26T23:15:00,4.044,280.23,0.6859000000000001,87.28,0.25,0,0,244.97,325.8
2015-09-26T23:45:00,4.002,280.56,0.6101,87.27,1.15,0,0,242.47,326.13
2015-09-27T00:15:00,3.965,280.43,0.4639,87.27,1.76,0,0,238.03,325.77
2015-09-27T00:45:00,3.924,280.09,0.49829999999999997,87.28,1.76,0,0,236.27,323.73
2015-09-27T01:15:00,3.889,279.85,0.5268999999999999,87.28,1.67,0,0,233.8,322.17
2015-09-27T01:45:00,3.853,279.81,0.5103,87.27,1.88,0,0,231.23,319.97
2015-09-27T02:15:00,3.823,279.91,0.461,87.27,1.81,0,0,231.17,318.3
2015-09-27T02:45:00,0.495,279.76,0.4582,87.26,0.46,0,0,230.9,316.53
2015-09-27T03:15:00,0.43,279.74,0.44939999999999997,87.25,0,0,0,230.77,315.9
2015-09-27T03:45:00,0.366,279.5,0.4471,87.24,0.3,0,0,230.97,314.9
2015-09-27T04:15:00,0.301,278.91,0.4915,87.24,0.92,0,0,230.2,314.47
2015-09-27T04:45:00,0.237,278.97,0.4917,87.23,0.75,0,0,230.83,314.3
2015-09-27T05:15:00,0.524,279.06,0.48219999999999996,87.23,0.24,0,0,231.33,313.8
2015-09-27T05:45:00,0.362,278.69,0.515,87.23,1.64,0,0,229.33,313.07
2015-09-27T06:15:00,0.2,278.6,0.5216,87.25,1.29,29.359,10.671,227.57,314.33
2015-09-27T06:45:00,-1.735,278.36,0.5065999999999999,87.28,1.92,112.57,26.183,226.87,320.77
2015-09-27T07:15:00,-6.511,278.08,0.5304,87.29,1.71,216.5,37.627,227,328.23
2015-09-27T07:45:00,-5.973,278.35,0.5710999999999999,87.3,1.29,317.27,49.993,229.07,336.1
2015-09-27T08:15:00,-10.285,278.89,0.583,87.31,1.77,413.63,60.907,231.37,343.5
2015-09-27T08:45:00,-8.445,279.57,0.539,87.31,1.9,501.93,63.297,234.2,350.2
2015-09-27T09:15:00,-12.161,280.75,0.47450000000000003,87.31,1.66,580.07,65.89,237.77,357.93
2015-09-27T09:45:00,-8.384,281.5,0.42590000000000006,87.3,1.6,646.77,68.097,239.97,363.83
2015-09-27T10:15:00,-12.371,282.64,0.39840000000000003,87.28,1.46,697.9,69.473,244.6,370.43
2015-09-27T10:45:00,-10.406,283.35,0.4142,87.27,2.58,739.7,71.573,248.6,376.07
2015-09-27T11:15:00,-7.91,283.88,0.4108,87.26,2.35,762.8,71.32,251.3,379.73
2015-09-27T11:45:00,-9.853,284.29,0.3896,87.25,2.4,771.77,71.407,252.97,383.4
2015-09-27T12:15:00,-7.132,284.64,0.3701,87.23,3.33,767.37,72.783,253.67,385.3
2015-09-27T12:45:00,-3.134,284.97,0.3667,87.2,3.46,746.33,71.103,254.33,386.7
2015-09-27T13:15:00,-4.057,285.45,0.36560000000000004,87.17,2.92,708.2,68.203,255.8,388.87
2015-09-27T13:45:00,-4.99,285.95,0.3506,87.14,3.04,657.97,66.83,255.6,390.1
2015-09-27T14:15:00,-3.604,285.99,0.35609999999999997,87.13,3.39,592.87,63.4,256.7,389.4
2015-09-27T14:45:00,-2.792,286.18,0.3522,87.11,3.3,515.5,58.273,258.67,388.67
2015-09-27T15:15:00,-1.006,286.2,0.35159999999999997,87.11,3.72,430.3,53.163,258.23,386
2015-09-27T15:45:00,-1.365,286.5,0.3372,87.1,3.19,337.07,46.157,258.8,384.6
2015-09-27T16:15:00,-1.494,286.38,0.3336,87.1,2.9,240.63,39.293,257.67,380.9
2015-09-27T16:45:00,0.065,286.15,0.3328,87.09,3.44,146.6,33.153,255.8,376.67
2015-09-27T17:15:00,1.86,285.65,0.32770000000000005,87.1,2.92,59.643,21.443,254.17,370.83
2015-09-27T17:45:00,4.079,284.94,0.3375,87.11,2.73,0,0,252.47,362.7
2015-09-27T18:15:00,3.963,284.48,0.3444,87.12,2.55,0,0,250.6,352.93
2015-09-27T18:45:00,3.952,283.77,0.3579,87.14,3.3,0,0,247.87,348.77
2015-09-27T19:15:00,3.926,283.04,0.3763,87.16,3.79,0,0,248.97,349.9
2015-09-27T19:45:00,3.883,282.71,0.37829999999999997,87.17,3.7,0,0,250.27,349.4
2015-09-27T20:15:00,3.84,282.48,0.375,87.18,3.77,0,0,253.03,348.7
2015-09-27T20:45:00,3.81,282.28,0.3761,87.16,3.84,0,0,251.73,347.5
2015-09-27T21:15:00,3.782,282.08,0.38020000000000004,87.16,3.61,0,0,251.67,345.8
2015-09-27T21:45:00,3.761,281.72,0.3978,87.17,3.55,0,0,249.57,343.43
2015-09-27T22:15:00,3.737,281.56,0.41259999999999997,87.18,3.35,0,0,249.47,341.73
2015-09-27T22:45:00,3.716,281.64,0.4069,87.19,3.42,0,0,249.6,340.37
2015-09-27T23:15:00,3.697,281.5,0.4057,87.18,2.99,0,0,249.03,337.73
2015-09-27T23:45:00,3.674,281.63,0.40490000000000004,87.17,2.61,0,0,248.83,335.1
2015-09-28T00:15:00,3.657,281.41,0.4046,87.16,2.73,0,0,248.2,332.47
2015-09-28T00:45:00,3.634,281.12,0.41490000000000005,87.17,2.97,0,0,248.6,332.23
2015-09-28T01:15:00,3.611,281,0.4266,87.18,3.33,0,0,249.67,334.03
2015-09-28T01:45:00,3.583,280.75,0.44020000000000004,87.18,3.46,0,0,249.23,333.63
2015-09-28T02:15:00,3.554,280.55,0.4411,87.16,3.2,0,0,249.5,333.1
2015-09-28T02:45:00,3.538,280.77,0.42119999999999996,87.16,3.31,0,0,250.6,330.4
2015-09-28T03:15:00,3.521,280.48,0.423,87.15,3.42,0,0,250.47,333.67
2015-09-28T03:45:00,3.498,280.15,0.43420000000000003,87.14,3.09,0,0,250.47,332.2
2015-09-28T04:15:00,3.481,279.9,0.4518,87.14,2.62,0,0,249.93,327
2015-09-28T04:45:00,3.473,279.63,0.47840000000000005,87.15,2.38,0,0,249.43,323.4
2015-09-28T05:15:00,3.464,279.54,0.5023,87.15,2.68,0,0,251.93,326.4
2015-09-28T05:45:00,3.446,279.42,0.5162,87.16,2.92,0,0,255.27,327.47
2015-09-28T06:15:00,0.343,279.34,0.5206000000000001,87.18,3.03,16.664,4.843,252.33,329.53
2015-09-28T06:45:00,-0.293,279.39,0.5108,87.2,2.65,93.29,19.69,253.97,333.13
2015-09-28T07:15:00,-5.917,279.94,0.488,87.21,2.49,194.97,32.33,258.73,340.27
2015-09-28T07:45:00,-8.897,280.29,0.4806,87.21,2.6,273.27,42.807,255.47,346.9
2015-09-28T08:15:00,-8.251,280.94,0.4608,87.23,2.19,385.5,56.383,254.4,353.73
2015-09-28T08:45:00,-8.956,281.77,0.4277,87.23,2.47,471.53,58.757,260.6,360.93
2015-09-28T09:15:00,-9.876,282.62,0.39909999999999995,87.22,2.27,572,64.893,262.83,368.2
2015-09-28T09:45:00,-7.959,283.28,0.3851,87.21,2.24,655.73,68.957,269.77,374.57
2015-09-28T10:15:00,-11.761,284.33,0.35710000000000003,87.21,2.41,677.3,68.033,266,379.93
2015-09-28T10:45:00,-9.848,284.88,0.3448,87.19,2.32,712.27,68.243,268.27,384.27
2015-09-28T11:15:00,-5.94,285.41,0.3397,87.18,2.68,734.6,68.653,271.33,388.37
2015-09-28T11:45:00,-7.272,286.26,0.3245,87.16,2.57,740.17,68.427,274.53,393.5
2015-09-28T12:15:00,-6.433,287.05,0.3094,87.14,2.39,733.2,67.413,276.73,398.73
2015-09-28T12:45:00,-1.459,287.34,0.3045,87.12,2.43,714.43,65.257,277.9,399.4
2015-09-28T13:15:00,-2.225,287.75,0.2954,87.08,3.14,699.4,66.747,282.2,400.8
2015-09-28T13:45:00,-3.671,287.83,0.2875,87.07,3.49,622.17,62.8,278.87,400.23
2015-09-28T14:15:00,-2.6,288.31,0.27940000000000004,87.05,3.52,570.8,60.767,280.17,401.5
2015-09-28T14:45:00,-1.313,288.29,0.27699999999999997,87.03,3.93,542.37,61.51,281.6,400.87
2015-09-28T15:15:00,-1.215,288.8,0.2666,87.03,3.44,464.5,55.767,286.1,401.67
2015-09-28T15:45:00,-0.346,288.3,0.2749,87.02,2.25,130.6,15.03,283.7,390.67
2015-09-28T16:15:00,1.867,288.14,0.2749,87.02,2.08,206.13,34.527,284.27,389.57
2015-09-28T16:45:00,2.404,288.17,0.2727,87.03,2.29,151.27,32.743,281.9,388.17
2015-09-28T17:15:00,2.246,287.84,0.2813,87.03,2.42,58.717,20.147,278.3,382.27
2015-09-28T17:45:00,2.654,287.36,0.2949,87.03,0.39,5.3077,2.7227,277.43,374.47
2015-09-28T18:15:00,3.939,286.92,0.3035,87.05,0.13,0,0,276.5,367.8
2015-09-28T18:45:00,3.933,286.45,0.3089,87.07,2.54,0,0,273.6,361.77
2015-09-28T19:15:00,3.904,286.13,0.3146,87.09,2.31,0,0,271.53,356.57
2015-09-28T19:45:00,3.872,285.38,0.3206,87.11,2.81,0,0,269.03,355.2
2015-09-28T20:15:00,3.84,284.93,0.32270000000000004,87.12,2.61,0,0,266.37,352.13
2015-09-28T20:45:00,3.808,284.74,0.31379999999999997,87.12,2.56,0,0,265.1,348.83
2015-09-28T21:15:00,3.78,284.71,0.3105,87.11,2.38,0,0,265.73,347.1
2015-09-28T21:45:00,3.75,284.68,0.3119,87.11,2.47,0,0,265.37,346.27
2015-09-28T22:15:00,3.725,284.57,0.3157,87.11,2.26,0,0,265.03,345.03
2015-09-28T22:45:00,3.697,284.46,0.3194,87.11,1.71,0,0,265.3,343.33
2015-09-28T23:15:00,3.672,284.31,0.3234,87.1,1.46,0,0,265.47,342.33
2015-09-28T23:45:00,3.651,284.24,0.3251,87.09,1.29,0,0,265.73,341.03
2015-09-29T00:15:00,3.634,284.13,0.3284,87.08,0.26,0,0,265.43,339.8
2015-09-29T00:45:00,3.609,284.22,0.33,87.08,0.12,0,0,266,339.07
2015-09-29T01:15:00,2.108,284.65,0.327,87.08,0,0,0,267.13,339.83
2015-09-29T01:45:00,0.607,284.92,0.32030000000000003,87.06,0.86,0,0,267.53,340.03
2015-09-29T02:15:00,1.693,284.75,0.3246,87.05,1.85,0,0,267.03,340.4
2015-09-29T02:45:00,0.826,284.32,0.33509999999999995,87.04,1.36,0,0,266.43,340.8
2015-09-29T03:15:00,0.215,284.37,0.33759999999999996,87.03,1.7,0,0,266.73,340.8
2015-09-29T03:45:00,0.215,284.05,0.3454,87.03,1.74,0,0,265.73,341.13
2015-09-29T04:15:00,0.215,283.75,0.3519,87.02,2.51,0,0,265.57,341.7
2015-09-29T04:45:00,0.734,283.78,0.34979999999999994,87.01,2.62,0,0,265.27,340.43
2015-09-29T05:15:00,2.217,283.73,0.3556,87.02,2.38,0,0,265.1,339.47
2015-09-29T05:45:00,3.7,283.72,0.35359999999999997,87.03,2.25,0,0,264.93,339.63
2015-09-29T06:15:00,3.85,283.62,0.3508,87.05,2.54,25.942,8.858,264.23,340.57
2015-09-29T06:45:00,-2.232,283.48,0.34600000000000003,87.06,2.57,103.87,23.807,262.83,346.13
2015-09-29T07:15:00,-6.55,283.76,0.3407,87.06,2.22,197.77,34.783,264.03,354.17
2015-09-29T07:45:00,-7.888,284.77,0.3201,87.08,1.74,295.27,47.857,265.93,364.57
2015-09-29T08:15:00,-9.849,286.25,0.2964,87.08,1.57,389.57,57.177,268.93,376.6
2015-09-29T08:45:00,-7.766,287.54,0.2764,87.08,1.61,475.67,59.517,271.67,386.9
